,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_colsample_bytree,param_max_depth,param_min_child_weight,param_n_estimators,param_subsample,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
47,0.5896556854248047,0.13145501020791667,0.018615341186523436,0.007875545302519533,0.4,10,11,100,1,"{'colsample_bytree': 0.4, 'max_depth': 10, 'min_child_weight': 11, 'n_estimators': 100, 'subsample': 1}",-87.55102312689246,-98.72001069528213,-102.88452464807555,-101.85890518050032,-113.74051349271764,-100.95099542869362,8.398466029452992,59
48,0.7690383911132812,0.0943442655971954,0.0069694995880126955,0.0007540568306763929,0.6,6,5,100,0.8,"{'colsample_bytree': 0.6, 'max_depth': 6, 'min_child_weight': 5, 'n_estimators': 100, 'subsample': 0.8}",-82.64563473955157,-93.51415659720625,-99.6526348523857,-98.06929459417243,-107.97079556923505,-96.37050327051021,8.30368344300459,22
49,0.5188714981079101,0.12504027270623602,0.011055946350097656,0.00512460196541118,0.6,6,5,100,1,"{'colsample_bytree': 0.6, 'max_depth': 6, 'min_child_weight': 5, 'n_estimators': 100, 'subsample': 1}",-81.30839897159196,-94.19048828710208,-96.84898014222314,-94.33047163387995,-112.96021241347832,-95.92771028965508,10.101962599053701,17
50,0.41313581466674804,0.015262884707494182,0.01042628288269043,0.003697203185825695,0.6,6,7,100,0.8,"{'colsample_bytree': 0.6, 'max_depth': 6, 'min_child_weight': 7, 'n_estimators': 100, 'subsample': 0.8}",-79.73897755101508,-95.57525981077838,-98.60376280811512,-95.85022305101396,-110.34140045263733,-96.02192473471197,9.768076910866824,18
51,0.4306341648101807,0.011356394942956647,0.009431791305541993,0.003327205336281802,0.6,6,7,100,1,"{'colsample_bytree': 0.6, 'max_depth': 6, 'min_child_weight': 7, 'n_estimators': 100, 'subsample': 1}",-81.54801377872006,-94.77119866307076,-98.56248586636937,-95.02887513693211,-111.02390224742199,-96.18689513850286,9.41724233050023,21
52,0.5135861873626709,0.00995263968039391,0.006966590881347656,0.0014811728465942454,0.6,6,9,100,0.8,"{'colsample_bytree': 0.6, 'max_depth': 6, 'min_child_weight': 9, 'n_estimators': 100, 'subsample': 0.8}",-82.11007187982602,-94.85018788166106,-96.94196248991481,-96.53869411298753,-106.93349990665257,-95.4748832542084,7.919499201288813,13
53,0.4166748523712158,0.048499504793442304,0.00589442253112793,0.0009600850287033912,0.6,6,9,100,1,"{'colsample_bytree': 0.6, 'max_depth': 6, 'min_child_weight': 9, 'n_estimators': 100, 'subsample': 1}",-80.53688506710658,-93.93356041690808,-96.75981427049601,-93.00825005698337,-108.75980237954295,-94.5996624382074,9.01014774302601,6
54,0.4150141716003418,0.04955439894131345,0.01718311309814453,0.012634907848157772,0.6,6,11,100,0.8,"{'colsample_bytree': 0.6, 'max_depth': 6, 'min_child_weight': 11, 'n_estimators': 100, 'subsample': 0.8}",-80.51875695373923,-94.57271745255385,-96.91978122844878,-95.52783483514271,-108.5812172625922,-95.22406154649534,8.92246137082325,10
55,0.4698760509490967,0.04936427733560538,0.008334589004516602,0.0008924088298095769,0.6,6,11,100,1,"{'colsample_bytree': 0.6, 'max_depth': 6, 'min_child_weight': 11, 'n_estimators': 100, 'subsample': 1}",-78.59597261257542,-93.22001929292193,-98.13370040514236,-94.75729983209963,-109.37281637615935,-94.81596170377973,9.884815906794117,8
56,0.5642161846160889,0.04144970665673933,0.010416221618652344,0.0012662275243934592,0.6,8,5,100,0.8,"{'colsample_bytree': 0.6, 'max_depth': 8, 'min_child_weight': 5, 'n_estimators': 100, 'subsample': 0.8}",-83.8654161903547,-96.16087776398496,-101.65425861097819,-100.2530749818215,-112.7605481671277,-98.9388351428534,9.328081346207528,39
57,0.5132715702056885,0.031491723295676975,0.01033482551574707,0.002257921397030488,0.6,8,5,100,1,"{'colsample_bytree': 0.6, 'max_depth': 8, 'min_child_weight': 5, 'n_estimators': 100, 'subsample': 1}",-84.94993473653324,-97.59624708765217,-100.05309570471793,-96.741243708916,-111.37468635618377,-98.14304151880062,8.426705405006519,34
58,0.5797555923461915,0.009889461698189632,0.009474039077758789,0.002208569209047132,0.6,8,7,100,0.8,"{'colsample_bytree': 0.6, 'max_depth': 8, 'min_child_weight': 7, 'n_estimators': 100, 'subsample': 0.8}",-83.95229129229091,-96.62849522314279,-103.91276151296806,-99.03472228134798,-112.18182391200091,-99.14201884435013,9.272040104152797,45
59,0.5583866119384766,0.01728680584335181,0.010155534744262696,0.0028415269209540674,0.6,8,7,100,1,"{'colsample_bytree': 0.6, 'max_depth': 8, 'min_child_weight': 7, 'n_estimators': 100, 'subsample': 1}",-85.79035206636375,-98.2571538266766,-103.092444485439,-97.46724312355961,-111.55989048552833,-99.23341679751346,8.385970384853204,48
60,0.6030328273773193,0.051631647322542475,0.011370992660522461,0.003200727963667423,0.6,8,9,100,0.8,"{'colsample_bytree': 0.6, 'max_depth': 8, 'min_child_weight': 9, 'n_estimators': 100, 'subsample': 0.8}",-85.44589360894985,-97.75968841672966,-99.79871654355146,-101.39305638999393,-112.02884813314645,-99.28524061847426,8.496598290028672,49
61,0.6745929718017578,0.04911625089851427,0.011711978912353515,0.0032176419640904904,0.6,8,9,100,1,"{'colsample_bytree': 0.6, 'max_depth': 8, 'min_child_weight': 9, 'n_estimators': 100, 'subsample': 1}",-83.58531946448959,-95.06066441277382,-98.38519309604698,-96.99952383511054,-109.17199840974956,-96.6405398436341,8.162657946975678,24
62,0.8364151954650879,0.042118317622181614,0.01816878318786621,0.004170081812364328,0.6,8,11,100,0.8,"{'colsample_bytree': 0.6, 'max_depth': 8, 'min_child_weight': 11, 'n_estimators': 100, 'subsample': 0.8}",-83.20181076717449,-95.67808784149013,-99.20239278660496,-98.83142732757806,-111.21571565917337,-97.62588687640421,8.949525548257396,28
63,0.6707866668701172,0.1125115977714472,0.012980985641479491,0.003158138556463502,0.6,8,11,100,1,"{'colsample_bytree': 0.6, 'max_depth': 8, 'min_child_weight': 11, 'n_estimators': 100, 'subsample': 1}",-81.75480017600653,-97.42025671631177,-100.01729793263961,-95.77732010924522,-111.1752121962916,-97.22897742609896,9.421955782238024,27
64,0.8996337890625,0.03414435777568683,0.013344573974609374,0.003733637784783856,0.6,10,5,100,0.8,"{'colsample_bytree': 0.6, 'max_depth': 10, 'min_child_weight': 5, 'n_estimators': 100, 'subsample': 0.8}",-84.75226180134466,-101.08438583457986,-100.09767250050186,-101.65965706635222,-110.93393253572296,-99.70558194770031,8.43268504162653,53
65,0.6524030208587647,0.08681065507322983,0.014334774017333985,0.006387891789975669,0.6,10,5,100,1,"{'colsample_bytree': 0.6, 'max_depth': 10, 'min_child_weight': 5, 'n_estimators': 100, 'subsample': 1}",-86.54770311327796,-98.08033295459806,-103.75806532201514,-96.96425586337159,-114.09223639624007,-99.88851872990057,9.01684198376481,54
66,0.6883805751800537,0.057626582700177835,0.014540529251098633,0.0024005858778421924,0.6,10,7,100,0.8,"{'colsample_bytree': 0.6, 'max_depth': 10, 'min_child_weight': 7, 'n_estimators': 100, 'subsample': 0.8}",-86.2330629444447,-95.8351141565487,-105.95829611433764,-103.39159867597361,-113.47448364692333,-100.9785111076456,9.280661116083003,60
67,0.6800370216369629,0.024043005859139724,0.014200973510742187,0.001562064203952537,0.6,10,7,100,1,"{'colsample_bytree': 0.6, 'max_depth': 10, 'min_child_weight': 7, 'n_estimators': 100, 'subsample': 1}",-85.36027733855445,-99.47648940438542,-102.62650419872635,-99.85862115058869,-113.36879532446193,-100.13813748334337,8.945874287497942,56
68,0.7026190280914306,0.03512808464462936,0.014124488830566407,0.0025834924429023773,0.6,10,9,100,0.8,"{'colsample_bytree': 0.6, 'max_depth': 10, 'min_child_weight': 9, 'n_estimators': 100, 'subsample': 0.8}",-85.35436274305705,-98.33172531433263,-104.53552328487855,-100.52346260037012,-114.46531884948136,-100.64207855842395,9.437234136034538,57
69,0.5789427757263184,0.008110250210454847,0.01262664794921875,0.004120121610061786,0.6,10,9,100,1,"{'colsample_bytree': 0.6, 'max_depth': 10, 'min_child_weight': 9, 'n_estimators': 100, 'subsample': 1}",-85.27417482259953,-97.97043911695094,-102.88024015217536,-99.6841868855087,-112.64676135953597,-99.6911604673541,8.818483196006893,51
70,0.6109160900115966,0.008807096771863698,0.014037799835205079,0.002438069506211662,0.6,10,11,100,0.8,"{'colsample_bytree': 0.6, 'max_depth': 10, 'min_child_weight': 11, 'n_estimators': 100, 'subsample': 0.8}",-84.9333711375827,-99.74624099414419,-102.08094976599642,-104.31575028302454,-113.15085520893155,-100.84543347793587,9.158547431149923,58
71,0.541644287109375,0.01949692562178588,0.013183784484863282,0.002537461727988925,0.6,10,11,100,1,"{'colsample_bytree': 0.6, 'max_depth': 10, 'min_child_weight': 11, 'n_estimators': 100, 'subsample': 1}",-84.06275148583008,-96.1833353677558,-101.66045628729407,-97.17601086609903,-113.35648271698908,-98.48780734479362,9.447294282118744,36
72,0.4502312183380127,0.011246854604395165,0.006986045837402343,0.00200336769038822,0.8,6,5,100,0.8,"{'colsample_bytree': 0.8, 'max_depth': 6, 'min_child_weight': 5, 'n_estimators': 100, 'subsample': 0.8}",-82.20604617333424,-92.53392223880708,-102.49875708107682,-96.06308032457984,-109.03710625098826,-96.46778241375725,9.092818236514711,23
73,0.5523679733276368,0.1336536612206386,0.013011407852172852,0.0074058827912905625,0.8,6,5,100,1,"{'colsample_bytree': 0.8, 'max_depth': 6, 'min_child_weight': 5, 'n_estimators': 100, 'subsample': 1}",-76.97307333427166,-95.51361703412111,-95.70764558393425,-93.69298480425117,-108.08965937471537,-93.99539602625872,9.937162324219695,5
74,0.7598218441009521,0.0357479662081427,0.010079479217529297,0.00395617343001568,0.8,6,7,100,0.8,"{'colsample_bytree': 0.8, 'max_depth': 6, 'min_child_weight': 7, 'n_estimators': 100, 'subsample': 0.8}",-82.5006678645692,-92.56883255311799,-98.87536645311776,-95.38198620407846,-106.3028804193052,-95.12594669883772,7.8100454609563075,9
75,0.5136133193969726,0.05929646780316441,0.024014806747436522,0.031208326573632542,0.8,6,7,100,1,"{'colsample_bytree': 0.8, 'max_depth': 6, 'min_child_weight': 7, 'n_estimators': 100, 'subsample': 1}",-77.17003096364523,-92.89366589150069,-96.25094301304316,-92.7238683801966,-107.00733768989681,-93.2091691876565,9.56274914649098,2
76,0.45516066551208495,0.024556419987927687,0.005824756622314453,0.000569420267015385,0.8,6,9,100,0.8,"{'colsample_bytree': 0.8, 'max_depth': 6, 'min_child_weight': 9, 'n_estimators': 100, 'subsample': 0.8}",-80.70745508973367,-96.24643131756719,-101.08912094182382,-93.24818709488163,-106.3364458232101,-95.52552805344328,8.63841164298029,14
77,0.3956563472747803,0.030300524400653995,0.007763576507568359,0.001832636758183429,0.8,6,9,100,1,"{'colsample_bytree': 0.8, 'max_depth': 6, 'min_child_weight': 9, 'n_estimators': 100, 'subsample': 1}",-77.15218680748882,-92.00178250493026,-97.47713025501011,-92.43806215698332,-106.48866000250783,-93.11156434538407,9.53301427943319,1
78,0.47943735122680664,0.070763854236703,0.007034206390380859,0.001634326360607271,0.8,6,11,100,0.8,"{'colsample_bytree': 0.8, 'max_depth': 6, 'min_child_weight': 11, 'n_estimators': 100, 'subsample': 0.8}",-81.31260385990778,-93.40939734087296,-100.96616609288225,-96.03972834603434,-104.52344418333695,-95.25026796460686,7.961580516945496,11
79,0.3879973888397217,0.024092074177316843,0.007052373886108398,0.001319128216299486,0.8,6,11,100,1,"{'colsample_bytree': 0.8, 'max_depth': 6, 'min_child_weight': 11, 'n_estimators': 100, 'subsample': 1}",-78.18803362651872,-92.02903545239067,-98.42237730873322,-92.13570492349189,-106.97157117162519,-93.54934449655192,9.425308544379055,3
80,0.5306434154510498,0.025957367247647325,0.008095836639404297,0.001341696944034894,0.8,8,5,100,0.8,"{'colsample_bytree': 0.8, 'max_depth': 8, 'min_child_weight': 5, 'n_estimators': 100, 'subsample': 0.8}",-82.5720019126769,-97.01248920023193,-104.4372094868185,-101.80750751205217,-110.16108812404296,-99.1980592471645,9.334328219596532,47
81,0.5364706516265869,0.045327038282797376,0.008092451095581054,0.0010850742486871801,0.8,8,5,100,1,"{'colsample_bytree': 0.8, 'max_depth': 8, 'min_child_weight': 5, 'n_estimators': 100, 'subsample': 1}",-81.53288827618366,-95.5534101477209,-100.52355058422113,-93.19583634975068,-106.90532033018596,-95.54220113761247,8.434461693586384,15
82,0.605171012878418,0.017836282320407976,0.011985683441162109,0.001954883980354749,0.8,8,7,100,0.8,"{'colsample_bytree': 0.8, 'max_depth': 8, 'min_child_weight': 7, 'n_estimators': 100, 'subsample': 0.8}",-83.4653865198362,-96.8300329631762,-102.44869065946683,-97.32546535553622,-108.78962337312848,-97.77183977422878,8.35494278312022,31
83,0.5629217147827148,0.012951550968795106,0.013637781143188477,0.008616825330593632,0.8,8,7,100,1,"{'colsample_bytree': 0.8, 'max_depth': 8, 'min_child_weight': 7, 'n_estimators': 100, 'subsample': 1}",-81.67447409527709,-96.18663383019164,-96.3957981464522,-94.53687433789135,-104.98802731234693,-94.75636154443184,7.491386646489014,7
84,0.6238565444946289,0.03697302645717709,0.012527227401733398,0.005961033753866209,0.8,8,9,100,0.8,"{'colsample_bytree': 0.8, 'max_depth': 8, 'min_child_weight': 9, 'n_estimators': 100, 'subsample': 0.8}",-83.0738202093209,-96.7773375745285,-103.61771057324124,-99.40977720416222,-112.14850018559193,-99.00542914936895,9.51795680837132,42
85,0.5661918163299561,0.02968863869279448,0.0090911865234375,0.0015516214555223575,0.8,8,9,100,1,"{'colsample_bytree': 0.8, 'max_depth': 8, 'min_child_weight': 9, 'n_estimators': 100, 'subsample': 1}",-80.53074789726806,-90.76222038219393,-97.25972621045698,-94.14217270276963,-107.21245227074498,-93.98146389268672,8.684666650773934,4
86,0.611277961730957,0.05102103325243262,0.009620904922485352,0.001534348288640164,0.8,8,11,100,0.8,"{'colsample_bytree': 0.8, 'max_depth': 8, 'min_child_weight': 11, 'n_estimators': 100, 'subsample': 0.8}",-83.71297220784325,-98.83740318705664,-101.86985140501521,-97.36287158253732,-109.00562541921745,-98.15774476033397,8.260768288359744,35
87,0.5967593193054199,0.09932518787070384,0.011939907073974609,0.007219208694838076,0.8,8,11,100,1,"{'colsample_bytree': 0.8, 'max_depth': 8, 'min_child_weight': 11, 'n_estimators': 100, 'subsample': 1}",-81.78606006014765,-93.28203974207904,-98.9687162840071,-94.51843149524758,-108.15636643321774,-95.34232280293982,8.556240606336049,12
88,1.0252214431762696,0.13819071686113246,0.02442336082458496,0.01184688899785703,0.8,10,5,100,0.8,"{'colsample_bytree': 0.8, 'max_depth': 10, 'min_child_weight': 5, 'n_estimators': 100, 'subsample': 0.8}",-84.58481117833574,-97.43845181138587,-104.3373628198469,-97.8564027470308,-109.29745553994924,-98.70289681930971,8.314175811884553,37
89,1.1147456645965577,0.10075043276245843,0.017843103408813475,0.0019567665201007936,0.8,10,5,100,1,"{'colsample_bytree': 0.8, 'max_depth': 10, 'min_child_weight': 5, 'n_estimators': 100, 'subsample': 1}",-82.87852008807202,-92.85695766822303,-99.85468397493652,-95.34534869411655,-106.99378574920023,-95.58585923490966,7.96674173411149,16
90,1.029033613204956,0.06992306342107893,0.01487717628479004,0.004111494491395321,0.8,10,7,100,0.8,"{'colsample_bytree': 0.8, 'max_depth': 10, 'min_child_weight': 7, 'n_estimators': 100, 'subsample': 0.8}",-84.14564107784445,-100.2228871455154,-106.39100043839149,-99.23311516877946,-108.50698746378607,-99.69992625886337,8.541217582036657,52
91,0.7214641094207763,0.052989837032051075,0.013163518905639649,0.0024124087071815477,0.8,10,7,100,1,"{'colsample_bytree': 0.8, 'max_depth': 10, 'min_child_weight': 7, 'n_estimators': 100, 'subsample': 1}",-81.09877084809207,-95.58199358837699,-99.05487328691568,-96.42669368746277,-108.12280580449396,-96.05702744306829,8.702664394620975,19
92,0.8310028553009033,0.02761954290513382,0.013899946212768554,0.0032425271993089455,0.8,10,9,100,0.8,"{'colsample_bytree': 0.8, 'max_depth': 10, 'min_child_weight': 9, 'n_estimators': 100, 'subsample': 0.8}",-84.8176740702768,-97.54236591911275,-104.03756551392803,-98.27609068576446,-110.9221286559355,-99.1191649690035,8.61661565967181,44
93,0.7424292087554931,0.07628219746016957,0.009353160858154297,0.0004746337766568482,0.8,10,9,100,1,"{'colsample_bytree': 0.8, 'max_depth': 10, 'min_child_weight': 9, 'n_estimators': 100, 'subsample': 1}",-83.55743181188687,-95.36453719422494,-98.4205545154174,-97.17686936709259,-109.94124174319649,-96.89212692636366,8.400526064970045,25
94,0.663545036315918,0.012924653866384573,0.011559200286865235,0.0035267900457977204,0.8,10,11,100,0.8,"{'colsample_bytree': 0.8, 'max_depth': 10, 'min_child_weight': 11, 'n_estimators': 100, 'subsample': 0.8}",-85.7352286928874,-99.29421829628485,-103.12826897590574,-99.11326135317164,-111.13969901894761,-99.68213526743945,8.223647667095527,50
95,0.5931858539581298,0.01102222219282123,0.011061573028564453,0.0015626690346351754,0.8,10,11,100,1,"{'colsample_bytree': 0.8, 'max_depth': 10, 'min_child_weight': 11, 'n_estimators': 100, 'subsample': 1}",-83.08245423080766,-93.54025154667353,-98.45939002156011,-95.51115586352975,-109.72093742442156,-96.06283781739853,8.572576040714331,20
