,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_bootstrap,param_max_depth,param_max_features,param_min_samples_leaf,param_min_samples_split,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
47,1.218958330154419,0.023803456382945443,0.020560216903686524,0.0029032091163282052,True,10,12,32,32,100,"{'bootstrap': True, 'max_depth': 10, 'max_features': 12, 'min_samples_leaf': 32, 'min_samples_split': 32, 'n_estimators': 100}",-79.42116785933871,-94.27822792931474,-96.3261553371792,-91.26063610033344,-101.16542522904898,-92.49032249104302,7.286735323882045,159,-88.89812260057055,-85.90818237593378,-84.18130683301571,-85.63538418519879,-82.21587377413705,-85.36777395377118,2.198599419525009
48,1.8550451755523683,0.06628100380394138,0.03379673957824707,0.0071445676356431025,True,20,6,4,4,100,"{'bootstrap': True, 'max_depth': 20, 'max_features': 6, 'min_samples_leaf': 4, 'min_samples_split': 4, 'n_estimators': 100}",-75.97618761267273,-91.48737274744491,-92.08959356591667,-88.37887689036113,-100.46458569404527,-89.67932330208814,7.935583393767843,77,-58.4348506792509,-56.58956294766928,-55.38490937358564,-56.4584568753825,-53.92002945614328,-56.15756186640632,1.487733191092122
49,1.7199482440948486,0.19552051198245737,0.02634115219116211,0.0039032975532604835,True,20,6,4,8,100,"{'bootstrap': True, 'max_depth': 20, 'max_features': 6, 'min_samples_leaf': 4, 'min_samples_split': 8, 'n_estimators': 100}",-75.93900808056489,-90.82429063724028,-92.29037835758982,-88.18452577613657,-98.9808666608783,-89.24381390248197,7.54625214794162,19,-58.14478130525724,-56.3737944771335,-55.19753759446357,-56.39807662566243,-53.73147761626269,-55.969133523755886,1.4617558058344178
50,1.3871298789978028,0.04242792712908935,0.019542598724365236,0.0013926754124247392,True,20,6,4,16,100,"{'bootstrap': True, 'max_depth': 20, 'max_features': 6, 'min_samples_leaf': 4, 'min_samples_split': 16, 'n_estimators': 100}",-75.57936626586798,-91.0471868495698,-91.80551228561093,-87.76816233553964,-100.10013552539912,-89.2600726523975,7.956978406388615,22,-66.92052041285667,-64.7337637406937,-63.37508171906091,-64.88455092983004,-61.817110819931365,-64.34620552447454,1.6974401763220797
51,1.2640290260314941,0.026516413460129794,0.016693592071533203,0.000280815309225006,True,20,6,4,32,100,"{'bootstrap': True, 'max_depth': 20, 'max_features': 6, 'min_samples_leaf': 4, 'min_samples_split': 32, 'n_estimators': 100}",-75.68770845030438,-91.36467215320967,-92.75382338700204,-87.89429209051953,-100.30035618750249,-89.60017045370762,8.050088046662117,68,-75.7311419830092,-73.19112857308323,-71.92848758219911,-73.37806514150394,-70.18988019013209,-72.88374069398552,1.8229608328301163
52,1.365077543258667,0.118115450372705,0.021582317352294923,0.005501138575285457,True,20,6,8,4,100,"{'bootstrap': True, 'max_depth': 20, 'max_features': 6, 'min_samples_leaf': 8, 'min_samples_split': 4, 'n_estimators': 100}",-76.20733690991648,-92.29572622170012,-92.48326398818512,-87.77941992973126,-100.17750371532914,-89.78865015297242,7.873547205312115,84,-72.57420013692754,-70.1485055092035,-68.7113659816953,-70.21510497512111,-66.40769016200629,-69.61137335299074,2.0250898564258177
53,1.6416890144348144,0.06038478514478348,0.020527124404907227,0.001464376702643923,True,20,6,8,8,100,"{'bootstrap': True, 'max_depth': 20, 'max_features': 6, 'min_samples_leaf': 8, 'min_samples_split': 8, 'n_estimators': 100}",-75.8246860756326,-91.7417978914063,-92.2402937618411,-87.89892364177061,-100.11342600588019,-89.56382547530615,7.933939339921633,60,-72.48448161903777,-69.85640924996885,-68.96583135564646,-70.20427046119828,-66.53402093975595,-69.60900272512147,1.926297740555766
54,1.5085064888000488,0.047323198503982186,0.021801185607910157,0.002667361032073062,True,20,6,8,16,100,"{'bootstrap': True, 'max_depth': 20, 'max_features': 6, 'min_samples_leaf': 8, 'min_samples_split': 16, 'n_estimators': 100}",-75.91236793789173,-91.45737143185156,-92.84923216247832,-87.78679671901358,-99.78983822353062,-89.55912129495316,7.854562541179109,59,-72.3976980200285,-70.04374668513762,-68.83505668596848,-69.95346796442806,-66.78269297831554,-69.60253246677564,1.825995070907541
55,1.3965942859649658,0.043517324553036,0.025021696090698244,0.005330361960430226,True,20,6,8,32,100,"{'bootstrap': True, 'max_depth': 20, 'max_features': 6, 'min_samples_leaf': 8, 'min_samples_split': 32, 'n_estimators': 100}",-76.30097249200062,-92.18335267130587,-92.90748366842422,-88.15813719744612,-99.79359433037908,-89.86870807191119,7.7473170255764545,88,-78.4891125822585,-75.95865663912048,-74.60214454208356,-76.12370716346369,-72.32665813290659,-75.50005581196656,2.0204164709764494
56,1.3350753307342529,0.06632060438331867,0.020532703399658202,0.0017031787377101016,True,20,6,16,4,100,"{'bootstrap': True, 'max_depth': 20, 'max_features': 6, 'min_samples_leaf': 16, 'min_samples_split': 4, 'n_estimators': 100}",-76.80729742868562,-92.77870061225167,-94.15963410594296,-88.98126620346191,-100.0588152458433,-90.55714271923709,7.7425664578774,140,-81.93078375611039,-78.8952045896366,-78.0116897638554,-79.53567591728098,-75.6601192080213,-78.80669464698093,2.0411834910872613
57,1.3440658569335937,0.04934419286212963,0.01826920509338379,0.001820558528731232,True,20,6,16,8,100,"{'bootstrap': True, 'max_depth': 20, 'max_features': 6, 'min_samples_leaf': 16, 'min_samples_split': 8, 'n_estimators': 100}",-76.82459169488837,-93.13088510082501,-93.76349567410563,-88.24343273681475,-99.98278515214234,-90.38903807175522,7.740058139930693,115,-82.08214440768265,-79.02096988997074,-77.78612094863043,-79.28178288681848,-75.69690623645168,-78.77358487391079,2.083605874292655
58,1.3784394264221191,0.03167183363225323,0.017389822006225585,0.0015242174863816754,True,20,6,16,16,100,"{'bootstrap': True, 'max_depth': 20, 'max_features': 6, 'min_samples_leaf': 16, 'min_samples_split': 16, 'n_estimators': 100}",-76.63909528523384,-92.95923348659556,-93.84486796061992,-88.74634684342436,-100.40584076081126,-90.51907686733699,7.881114279912227,138,-81.9977709123799,-78.89752571276645,-77.87563994106435,-79.44561609841013,-75.67913119158266,-78.7791367712407,2.0612693897487753
59,1.3622891426086425,0.053898972079192614,0.019157028198242186,0.0028758225229337264,True,20,6,16,32,100,"{'bootstrap': True, 'max_depth': 20, 'max_features': 6, 'min_samples_leaf': 16, 'min_samples_split': 32, 'n_estimators': 100}",-77.29004648921062,-92.38047324814762,-94.36334094596637,-88.36087718577649,-100.02765982812753,-90.48447953944573,7.593620986727784,133,-82.00394048660654,-78.70478244456731,-78.2083376848373,-79.51655713715316,-75.46547794535716,-78.7798191397043,2.1097308097411873
60,1.1219881534576417,0.05787558584370662,0.019356393814086915,0.0051996252047093496,True,20,6,32,4,100,"{'bootstrap': True, 'max_depth': 20, 'max_features': 6, 'min_samples_leaf': 32, 'min_samples_split': 4, 'n_estimators': 100}",-78.89345977380385,-93.84259260132596,-96.59543312236352,-91.21256937392988,-101.50225271233076,-92.40926151675079,7.567957827999297,148,-88.83803494471147,-85.74188560893467,-84.31861364731773,-85.62394643182157,-82.40876153228649,-85.38624843301439,2.10252612547398
61,0.9965260028839111,0.0273994963611183,0.019757795333862304,0.005725485295326005,True,20,6,32,8,100,"{'bootstrap': True, 'max_depth': 20, 'max_features': 6, 'min_samples_leaf': 32, 'min_samples_split': 8, 'n_estimators': 100}",-79.10509982343463,-94.38276841367993,-96.61588930473961,-91.76315545694558,-101.4666606965377,-92.66671473906749,7.492845751981327,190,-88.74190234274788,-85.75481640803328,-84.39153393420969,-85.8104365226018,-82.30431421211618,-85.40060068394178,2.100615937767268
62,1.0044639587402344,0.013951930698894928,0.015328359603881837,0.002424205861198559,True,20,6,32,16,100,"{'bootstrap': True, 'max_depth': 20, 'max_features': 6, 'min_samples_leaf': 32, 'min_samples_split': 16, 'n_estimators': 100}",-79.41782223931406,-94.32336114316155,-96.51944175536667,-91.16497255026712,-100.98319906263396,-92.48175935014868,7.2714404881927095,157,-88.75052534208525,-85.96749431213827,-84.45997272909686,-85.52250279788144,-82.21667390849228,-85.38343381793882,2.125037452880705
63,0.9881928920745849,0.03884408628576148,0.014185285568237305,0.0006338436302179734,True,20,6,32,32,100,"{'bootstrap': True, 'max_depth': 20, 'max_features': 6, 'min_samples_leaf': 32, 'min_samples_split': 32, 'n_estimators': 100}",-79.12687268582575,-94.0624355779101,-96.53890182238567,-91.00243684752729,-101.37694806293156,-92.42151899931608,7.464671097876847,152,-88.80683422205476,-85.74928388188658,-84.29177656039363,-85.90764545253616,-82.10618660818982,-85.37234534501218,2.1936163978525727
64,1.7948917388916015,0.05711853982764096,0.02703123092651367,0.008836055034015793,True,20,9,4,4,100,"{'bootstrap': True, 'max_depth': 20, 'max_features': 9, 'min_samples_leaf': 4, 'min_samples_split': 4, 'n_estimators': 100}",-75.22220410513013,-91.31003694648228,-92.12091657309887,-88.17931486330306,-100.06064313887282,-89.37862312537743,8.089482357416774,37,-58.22513256362932,-56.578920218819846,-55.59541582110285,-56.324395110877674,-53.720343376173886,-56.088841418120715,1.4637386669718757
65,2.173874521255493,0.5174756227917118,0.0511631965637207,0.04026137626283506,True,20,9,4,8,100,"{'bootstrap': True, 'max_depth': 20, 'max_features': 9, 'min_samples_leaf': 4, 'min_samples_split': 8, 'n_estimators': 100}",-75.56499329251581,-90.65551000385231,-91.2939118504796,-88.81635765100387,-100.20925708241107,-89.30800597605254,7.920971917969136,32,-58.364543807929216,-56.42463316472793,-55.6133161823731,-56.608495313119995,-53.71237337956822,-56.1446723695437,1.511274743193174
66,2.738369941711426,0.20987817430202438,0.07602200508117676,0.04402983197691469,True,20,9,4,16,100,"{'bootstrap': True, 'max_depth': 20, 'max_features': 9, 'min_samples_leaf': 4, 'min_samples_split': 16, 'n_estimators': 100}",-75.6127755932959,-90.9874757500196,-92.17750871933502,-88.16236529450141,-100.10372500277066,-89.40877007198452,7.955165300759991,39,-67.10291519200307,-64.4421019859714,-63.752943002631966,-64.92816116722291,-61.53106358214527,-64.35143698599492,1.8013419679136857
67,2.2991848468780516,0.04864577763206137,0.023678159713745116,0.0043210535919552704,True,20,9,4,32,100,"{'bootstrap': True, 'max_depth': 20, 'max_features': 9, 'min_samples_leaf': 4, 'min_samples_split': 32, 'n_estimators': 100}",-75.88848566522074,-91.51262802084416,-92.93611353996398,-87.72392109908144,-99.85093245856967,-89.582416156736,7.891681281012504,65,-75.86445430735947,-73.30126963465271,-72.02530370642796,-73.39523763982642,-69.89485247468451,-72.89622355259021,1.9488561223004905
68,2.1454658031463625,0.10024341878230843,0.025158262252807616,0.0030102732992391117,True,20,9,8,4,100,"{'bootstrap': True, 'max_depth': 20, 'max_features': 9, 'min_samples_leaf': 8, 'min_samples_split': 4, 'n_estimators': 100}",-76.27628822975241,-91.74955146426515,-92.86778960311577,-87.73200153435629,-100.00917927695379,-89.72696202168868,7.804872201862695,79,-72.58463475196078,-69.89663604166628,-68.89506539788964,-70.19248998173813,-66.70098501374295,-69.65396223739955,1.9096461971138574
69,2.030345344543457,0.06468080339033694,0.027695608139038087,0.0037968041403333183,True,20,9,8,8,100,"{'bootstrap': True, 'max_depth': 20, 'max_features': 9, 'min_samples_leaf': 8, 'min_samples_split': 8, 'n_estimators': 100}",-75.77985099583928,-91.62996775858434,-92.86194434500706,-87.91795167306464,-99.86350025473192,-89.61064300544544,7.923707796142202,70,-72.47094020280706,-70.0664358688143,-68.85925400483451,-70.16672386338189,-66.46718863736226,-69.60610851544,1.9567350918588002
70,1.8521492958068848,0.2056935223123813,0.02933659553527832,0.0047885753633776906,True,20,9,8,16,100,"{'bootstrap': True, 'max_depth': 20, 'max_features': 9, 'min_samples_leaf': 8, 'min_samples_split': 16, 'n_estimators': 100}",-75.69734222966103,-91.55871054676516,-92.61731275464255,-88.1308226329669,-100.21759622127304,-89.64435687706174,8.013820690976118,73,-72.52534893222156,-70.05950028212361,-68.93404904654373,-70.1900904821475,-66.47835297055111,-69.63746834271751,1.9645948756417415
71,1.5477213859558105,0.05652133160495128,0.021373605728149413,0.003402307046436031,True,20,9,8,32,100,"{'bootstrap': True, 'max_depth': 20, 'max_features': 9, 'min_samples_leaf': 8, 'min_samples_split': 32, 'n_estimators': 100}",-76.24336144878397,-92.22747155465895,-93.26472811894257,-88.23209729476562,-99.8855400664764,-89.9706396967255,7.819338280062775,95,-78.6978134833474,-75.95409038953483,-74.52099050240777,-76.01602465769663,-72.34453476223268,-75.50669075904386,2.079119392211428
72,1.4330009937286377,0.023199048409418496,0.020870161056518555,0.0023355013465658526,True,20,9,16,4,100,"{'bootstrap': True, 'max_depth': 20, 'max_features': 9, 'min_samples_leaf': 16, 'min_samples_split': 4, 'n_estimators': 100}",-76.70300001260107,-92.75853445334,-93.92818490880063,-88.79850212874786,-100.12995809924509,-90.46363592054692,7.782483081457456,130,-82.04246702144523,-79.10463317159532,-77.85500196398725,-79.34284419177094,-75.45062882576971,-78.7591150349137,2.1449486809673455
73,1.5249473571777343,0.02339219401652801,0.02782297134399414,0.006309194200910133,True,20,9,16,8,100,"{'bootstrap': True, 'max_depth': 20, 'max_features': 9, 'min_samples_leaf': 16, 'min_samples_split': 8, 'n_estimators': 100}",-76.88887005775447,-92.73191673667037,-93.81963818180617,-88.56649446310138,-100.12635978325294,-90.42665584451707,7.715473514883672,121,-81.85324825396592,-79.21638771151036,-77.91744993735648,-79.40708738349876,-75.55703865205196,-78.7902423876767,2.0571570470050133
74,1.5320893287658692,0.042166325228818496,0.022343921661376952,0.0032730381088861065,True,20,9,16,16,100,"{'bootstrap': True, 'max_depth': 20, 'max_features': 9, 'min_samples_leaf': 16, 'min_samples_split': 16, 'n_estimators': 100}",-76.85533572906847,-92.93167736795716,-94.24863355433898,-88.41656350425231,-99.90270216660282,-90.47098246444395,7.731616609633313,132,-81.71310347730628,-79.02973312038797,-77.96376083802379,-79.45395854343552,-75.77631504665476,-78.78737420516167,1.9394731517740593
75,1.3110296249389648,0.1175416011527484,0.022190189361572264,0.0049390244757120515,True,20,9,16,32,100,"{'bootstrap': True, 'max_depth': 20, 'max_features': 9, 'min_samples_leaf': 16, 'min_samples_split': 32, 'n_estimators': 100}",-76.48030174379568,-93.29608210203715,-94.2407851399221,-88.46180552330591,-99.61564660392496,-90.41892422259716,7.817670639052025,119,-81.98608110901696,-79.05810613340995,-77.98390586430929,-79.52564587314217,-75.47896524394699,-78.80654084476507,2.118459870685141
76,1.0955217361450196,0.03752743004242202,0.021736955642700194,0.010157560455568758,True,20,9,32,4,100,"{'bootstrap': True, 'max_depth': 20, 'max_features': 9, 'min_samples_leaf': 32, 'min_samples_split': 4, 'n_estimators': 100}",-79.57234621376288,-94.65710359526271,-96.469908915816,-91.06517426336404,-100.98409563847211,-92.54972572533555,7.232755292360378,172,-88.82755259257218,-85.78420597596612,-84.3392559296298,-85.5178893353379,-82.24014306366699,-85.3418093794346,2.144880975789154
77,1.097454595565796,0.023715048653449384,0.01821165084838867,0.005267874632657691,True,20,9,32,8,100,"{'bootstrap': True, 'max_depth': 20, 'max_features': 9, 'min_samples_leaf': 32, 'min_samples_split': 8, 'n_estimators': 100}",-79.26770310867914,-94.27381768520488,-95.87432138266482,-91.1806888642416,-101.49923792925652,-92.41915379400939,7.379977501715086,150,-88.7836244604459,-85.78978462444744,-84.29502915042896,-85.54528414582236,-82.36183281660782,-85.35511103955051,2.100633206659486
78,1.2276064872741699,0.0681433243639842,0.02244114875793457,0.0036113468767581215,True,20,9,32,16,100,"{'bootstrap': True, 'max_depth': 20, 'max_features': 9, 'min_samples_leaf': 32, 'min_samples_split': 16, 'n_estimators': 100}",-79.81435438067125,-93.74234397943867,-96.20068645532962,-91.59260352693396,-101.1670104935269,-92.50339976718007,7.100767353536603,163,-89.09656236151578,-85.68884328362914,-84.19536261107478,-85.5660453805823,-82.3622849406106,-85.38181971548252,2.2114604319588214
79,1.284495973587036,0.009372384867336428,0.020758771896362306,0.002479010855521668,True,20,9,32,32,100,"{'bootstrap': True, 'max_depth': 20, 'max_features': 9, 'min_samples_leaf': 32, 'min_samples_split': 32, 'n_estimators': 100}",-79.41660255407376,-93.84857190182954,-96.26825915575141,-91.16403693906653,-101.11795901662111,-92.36308591346848,7.254708809377035,145,-88.83354758282759,-85.65602794658965,-84.37105676501858,-85.6113500320666,-82.05209057611945,-85.30481458052438,2.1964238443410284
80,2.1603726863861086,0.0945765508854499,0.05628371238708496,0.01260887917261575,True,20,12,4,4,100,"{'bootstrap': True, 'max_depth': 20, 'max_features': 12, 'min_samples_leaf': 4, 'min_samples_split': 4, 'n_estimators': 100}",-75.64584805754176,-91.19274934017338,-91.44139723647088,-88.13795824347558,-99.96846622205697,-89.27728381994372,7.871059393851927,24,-58.614973375212145,-56.5957422915974,-55.348332211710364,-56.590723378357175,-53.80037946614132,-56.19003014460368,1.5889866494581002
81,2.042192840576172,0.1741001366998626,0.042127132415771484,0.01807058050804737,True,20,12,4,8,100,"{'bootstrap': True, 'max_depth': 20, 'max_features': 12, 'min_samples_leaf': 4, 'min_samples_split': 8, 'n_estimators': 100}",-75.20698577635909,-91.21670827176224,-91.6106593914325,-88.23736855566389,-99.96928806120445,-89.24820201128443,8.032128553394534,20,-58.42344156051239,-56.54524220705542,-55.59217796694592,-56.62374435834096,-53.78752324748263,-56.19442586806747,1.5120701165184627
82,1.5803488731384276,0.10247756887892433,0.01803417205810547,0.0005883763506334746,True,20,12,4,16,100,"{'bootstrap': True, 'max_depth': 20, 'max_features': 12, 'min_samples_leaf': 4, 'min_samples_split': 16, 'n_estimators': 100}",-75.41290579044805,-91.57725913219971,-91.51177506974915,-87.4880740989112,-100.14173470353921,-89.22634975896946,8.046470142394936,18,-67.32682004939906,-64.70369337995136,-63.58820317913107,-64.58801754262498,-61.87806281799827,-64.41695939382096,1.7726589626923277
83,1.1432924747467041,0.06899489708135277,0.016579818725585938,0.0007717303719887811,True,20,12,4,32,100,"{'bootstrap': True, 'max_depth': 20, 'max_features': 12, 'min_samples_leaf': 4, 'min_samples_split': 32, 'n_estimators': 100}",-75.62758902380233,-91.45855511917848,-92.65674270186493,-88.04534689970193,-99.96946571649738,-89.55153989220901,7.974424056467572,56,-75.70731158049273,-73.44589575498175,-72.34897197868747,-73.71372027718513,-70.19380485024232,-73.08194088831787,1.8056994661023766
84,1.182040023803711,0.06691331714837911,0.018121004104614258,0.0014665852038665804,True,20,12,8,4,100,"{'bootstrap': True, 'max_depth': 20, 'max_features': 12, 'min_samples_leaf': 8, 'min_samples_split': 4, 'n_estimators': 100}",-75.89538409262072,-91.86126623856588,-92.60768912545818,-87.47169320164446,-99.94015877743298,-89.55523828714445,7.917254212940652,58,-72.6026789211763,-69.86298071838775,-69.08544746099048,-70.11429770649899,-66.50733834664902,-69.63454863074051,1.958218275418187
85,1.335838747024536,0.038619865309192106,0.023642492294311524,0.00674825029579099,True,20,12,8,8,100,"{'bootstrap': True, 'max_depth': 20, 'max_features': 12, 'min_samples_leaf': 8, 'min_samples_split': 8, 'n_estimators': 100}",-75.9047332019694,-91.8290856033057,-92.87611918080258,-87.70145390484791,-99.75546755135812,-89.61337188845675,7.873997924917518,71,-72.45721042198474,-69.9090892376548,-68.886531118338,-70.15703161051952,-66.62099117919891,-69.6061707135392,1.8948779791022445
86,1.4042542457580567,0.08071703756337725,0.02322978973388672,0.005020138647145993,True,20,12,8,16,100,"{'bootstrap': True, 'max_depth': 20, 'max_features': 12, 'min_samples_leaf': 8, 'min_samples_split': 16, 'n_estimators': 100}",-75.81398126421198,-92.22098030318588,-92.01720563400107,-87.79360610842981,-100.06159641496193,-89.58147394495812,7.94321189164311,64,-72.34083334311867,-70.05904232165018,-68.95258505310542,-70.10968433221346,-66.51711085699581,-69.5958511814167,1.8924022249172279
87,1.395249366760254,0.0648889911962903,0.019980144500732423,0.0023908404909312275,True,20,12,8,32,100,"{'bootstrap': True, 'max_depth': 20, 'max_features': 12, 'min_samples_leaf': 8, 'min_samples_split': 32, 'n_estimators': 100}",-76.24645534109733,-92.1854867880769,-92.88266208317883,-88.0290805842318,-99.89837407722779,-89.84841177476252,7.797352392153629,86,-78.63804320269773,-75.59794761270818,-74.55311391802503,-76.02290379954098,-72.18652981121348,-75.39970766883707,2.0955057836317947
88,1.381635808944702,0.02783557210051795,0.02097945213317871,0.004947458612188956,True,20,12,16,4,100,"{'bootstrap': True, 'max_depth': 20, 'max_features': 12, 'min_samples_leaf': 16, 'min_samples_split': 4, 'n_estimators': 100}",-76.85610351604036,-93.20116814893662,-93.76718747778611,-88.69058896161813,-99.47436975108614,-90.39788357109347,7.58798888452801,116,-81.87046456443217,-79.0978692146182,-77.54294390451707,-79.33812640392054,-75.72039895397523,-78.71396060829264,2.0412338171943016
89,1.4063844203948974,0.07983365532672092,0.021224164962768556,0.004709749458756083,True,20,12,16,8,100,"{'bootstrap': True, 'max_depth': 20, 'max_features': 12, 'min_samples_leaf': 16, 'min_samples_split': 8, 'n_estimators': 100}",-76.72084633591832,-92.56866080723134,-93.92323034820866,-88.27379649246885,-99.79833575380957,-90.25697394752734,7.706914567935244,101,-82.12521037222214,-78.95692041086068,-77.79167310269055,-79.46422173508269,-75.53174429706394,-78.773953983584,2.154885845932018
90,1.3280407428741454,0.07566583211170627,0.017013978958129884,0.000773702730902229,True,20,12,16,16,100,"{'bootstrap': True, 'max_depth': 20, 'max_features': 12, 'min_samples_leaf': 16, 'min_samples_split': 16, 'n_estimators': 100}",-76.48615617906911,-93.01485681585346,-93.95461854782106,-88.74690217142336,-100.34186567009796,-90.50887987685299,7.931985758388437,137,-81.75980336690704,-79.06286601809438,-77.88848384960251,-79.24149691489504,-75.64633017105199,-78.71979606411018,1.9884056812369166
91,1.359763765335083,0.07049390094666308,0.0186553955078125,0.002779730843752199,True,20,12,16,32,100,"{'bootstrap': True, 'max_depth': 20, 'max_features': 12, 'min_samples_leaf': 16, 'min_samples_split': 32, 'n_estimators': 100}",-76.79075868818451,-93.18844495733032,-94.15699784813972,-88.61409356269505,-100.03005527541642,-90.55607006635321,7.783412417141188,139,-81.98721291568917,-79.1815641812557,-77.94659991151043,-79.41082472829079,-75.63070570219313,-78.83138148778785,2.0709813283229277
92,1.0988382339477538,0.06025087646243352,0.015935230255126952,0.0018027900018938452,True,20,12,32,4,100,"{'bootstrap': True, 'max_depth': 20, 'max_features': 12, 'min_samples_leaf': 32, 'min_samples_split': 4, 'n_estimators': 100}",-79.82840837567404,-94.40016304527597,-96.11102843692794,-91.51721394742027,-101.23984312443132,-92.61933138594591,7.134408267418934,185,-88.98994907516307,-85.93277301111969,-84.36516023948107,-85.9468790135851,-82.24347188260533,-85.49564664439085,2.2117630877686407
93,1.0568647384643555,0.07215018308403007,0.014423179626464843,0.0015085246397437972,True,20,12,32,8,100,"{'bootstrap': True, 'max_depth': 20, 'max_features': 12, 'min_samples_leaf': 32, 'min_samples_split': 8, 'n_estimators': 100}",-79.74926467975894,-94.05430873622917,-96.42590309630688,-91.14417332900825,-101.39947497260643,-92.55462496278194,7.230959041413239,173,-88.77891342646076,-85.64647138117466,-84.47023321041577,-85.77913989448741,-82.18397443422704,-85.37174646935313,2.1365788802473857
94,1.0534048080444336,0.026562173837960754,0.015971040725708006,0.0031999166801871897,True,20,12,32,16,100,"{'bootstrap': True, 'max_depth': 20, 'max_features': 12, 'min_samples_leaf': 32, 'min_samples_split': 16, 'n_estimators': 100}",-79.62791548091607,-93.82346085898533,-96.14926551573852,-91.19782853201808,-101.06583616039298,-92.3728613096102,7.1518896208179354,146,-89.09305769880162,-85.72613779178468,-84.59863891480134,-85.66506914814518,-82.21508631576135,-85.45959797385885,2.217358692304312
